customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00172,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),116.36,8432.03,Yes
CUST-00173,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.0,2192.53,Yes
CUST-00174,Female,0,No,No,58,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),90.5,1616.62,No
CUST-00175,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),107.06,8335.99,No
CUST-00176,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),52.57,5400.73,No
CUST-00177,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),39.69,5875.08,No
CUST-00178,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Mailed check,62.71,7011.62,Yes
CUST-00179,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,78.95,4705.98,No
CUST-00180,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,74.88,4676.29,No
CUST-00181,Male,0,No,Yes,13,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,40.48,8585.48,No
CUST-00182,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,45.41,5938.73,No
CUST-00183,Male,0,No,No,48,No,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),112.43,6124.22,No
CUST-00184,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),26.27,774.61,No
CUST-00185,Male,0,No,No,10,Yes,No,No,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),69.41,998.82,No
CUST-00186,Female,1,No,Yes,59,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,66.42,4375.04,Yes
CUST-00187,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),57.1,6271.84,No
CUST-00188,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No,No,No,Yes,Yes,Two year,No,Mailed check,97.93,6487.63,Yes
CUST-00189,Female,0,No,Yes,4,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,112.1,6741.82,No
CUST-00190,Male,0,No,Yes,35,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,119.72,6135.37,Yes
CUST-00191,Male,0,No,No,63,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,30.52,1024.3,No
CUST-00192,Male,0,No,No,31,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),22.37,7174.69,Yes
CUST-00193,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,46.08,6598.22,Yes
CUST-00194,Male,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,87.62,3222.99,Yes
CUST-00195,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.26,3525.32,Yes
CUST-00196,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,65.52,4768.7,No
CUST-00197,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,119.94,8538.5,Yes
CUST-00198,Male,0,No,No,41,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.12,6404.78,No
CUST-00199,Male,1,Yes,No,71,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,111.37,7207.83,Yes
CUST-00200,Male,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),59.99,1782.97,No
CUST-00201,Female,1,Yes,No,40,Yes,No,No,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Mailed check,62.9,4358.44,No
CUST-00202,Male,1,Yes,No,3,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.69,4846.7,Yes
CUST-00203,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),109.95,397.64,No
CUST-00204,Female,0,No,No,13,Yes,No,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,100.92,974.89,No
CUST-00205,Male,0,No,Yes,52,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),66.09,1858.26,No
CUST-00206,Female,0,No,Yes,28,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),89.2,7599.28,No
CUST-00207,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,44.9,6670.56,No
CUST-00208,Female,0,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),25.87,4191.55,No
CUST-00209,Male,0,Yes,No,70,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Mailed check,34.12,6748.09,No
CUST-00210,Male,0,Yes,No,60,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),20.46,4491.41,No
CUST-00211,Male,1,No,Yes,22,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.34,7929.85,No
CUST-00212,Male,0,Yes,No,7,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.88,2465.93,Yes
CUST-00213,Male,0,Yes,No,15,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),21.41,1038.03,Yes
CUST-00214,Male,0,No,Yes,25,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,23.29,438.78,Yes
CUST-00215,Male,1,Yes,No,28,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,71.12,3778.77,Yes
CUST-00216,Female,0,Yes,Yes,5,Yes,No,No,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,113.84,2637.8,No
CUST-00217,Male,0,No,Yes,36,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.42,8320.18,No
CUST-00218,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,87.21,7590.68,No
CUST-00219,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,84.75,3707.7,Yes
CUST-00220,Male,0,No,Yes,60,Yes,No,No,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),49.21,160.62,No
CUST-00221,Male,1,Yes,Yes,40,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),25.74,824.74,No
CUST-00222,Female,0,No,Yes,17,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,80.14,1866.68,Yes
CUST-00223,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.21,3384.25,Yes
CUST-00224,Female,1,Yes,Yes,50,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),49.82,6898.04,No
CUST-00225,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),97.57,7336.82,No
CUST-00226,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),59.3,8592.27,No
CUST-00227,Female,1,Yes,No,67,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),80.94,4576.14,No
CUST-00228,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,44.14,8154.32,No
CUST-00229,Male,0,Yes,No,59,Yes,Yes,No,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),25.99,5623.63,No
CUST-00230,Female,0,No,Yes,52,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,33.82,4119.83,No
CUST-00231,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),55.5,1176.7,No
CUST-00232,Female,0,Yes,No,29,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,92.85,7884.25,Yes
CUST-00233,Female,0,Yes,Yes,63,Yes,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,77.74,7688.9,Yes
CUST-00234,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),56.37,7565.31,No
CUST-00235,Female,1,Yes,Yes,22,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,66.38,8288.28,No
CUST-00236,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.33,7047.16,No
CUST-00237,Female,1,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),35.26,65.61,No
CUST-00238,Male,0,Yes,No,6,Yes,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,45.72,6154.47,Yes
CUST-00239,Female,0,Yes,No,41,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,46.2,3586.71,No
CUST-00240,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),28.51,8120.39,No
CUST-00241,Male,0,No,No,67,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,38.38,6749.08,No
CUST-00242,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.05,6910.52,No
CUST-00243,Male,1,No,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),41.08,951.94,No
CUST-00244,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),77.36,4001.79,Yes
CUST-00245,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,20.45,3930.09,Yes
CUST-00246,Male,0,Yes,Yes,47,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.73,4262.4,No
CUST-00247,Male,0,No,Yes,4,Yes,No phone service,No,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Electronic check,80.38,6850.86,No
CUST-00248,Male,0,No,No,60,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,77.61,1910.26,Yes
CUST-00249,Male,0,No,No,2,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),46.12,1557.97,No
CUST-00250,Female,0,No,No,23,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.57,7380.43,No
CUST-00251,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,34.92,7182.42,No
CUST-00252,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.39,5735.36,No
CUST-00253,Male,0,No,No,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),43.53,554.82,No
CUST-00254,Male,0,No,No,40,Yes,No,No,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,65.67,6197.48,Yes
CUST-00255,Male,1,No,Yes,19,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,114.63,943.95,No
CUST-00256,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,76.94,3423.87,No
CUST-00257,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,94.73,7221.44,No
CUST-00258,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),94.04,280.78,No
CUST-00259,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,56.9,5461.36,Yes
CUST-00260,Male,1,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,28.22,4758.54,Yes
CUST-00261,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),52.74,3252.4,No
CUST-00262,Male,0,No,Yes,2,No,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,21.45,1846.71,Yes
CUST-00263,Male,0,No,No,42,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),44.95,1439.78,No
CUST-00264,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,21.7,7227.16,No
CUST-00265,Female,0,No,No,56,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.79,967.39,No
CUST-00266,Female,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.92,8301.07,No
CUST-00267,Female,0,No,No,4,Yes,No,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),95.59,1700.9,Yes
CUST-00268,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),116.23,6208.67,Yes
CUST-00269,Male,0,Yes,No,38,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,21.23,4800.27,Yes
CUST-00270,Female,1,No,No,69,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,76.94,3230.89,Yes
CUST-00271,Female,0,No,No,37,Yes,No phone service,No,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,45.59,7863.91,No
CUST-00272,Female,0,No,No,38,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,71.42,311.1,No
CUST-00273,Female,0,No,No,51,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),114.2,6600.56,No
CUST-00274,Male,1,Yes,No,2,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.06,6365.57,No
CUST-00275,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,94.12,7189.16,No
CUST-00276,Male,1,Yes,No,30,Yes,No,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),47.93,7670.62,No
CUST-00277,Female,0,Yes,No,65,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.24,3942.68,Yes
CUST-00278,Male,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),28.45,5811.62,Yes
CUST-00279,Female,0,No,No,21,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.16,4954.64,Yes
CUST-00280,Female,0,No,No,9,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.22,5096.16,Yes
CUST-00281,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,62.6,232.28,No
CUST-00282,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,67.96,8281.01,No
CUST-00283,Male,0,Yes,No,66,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,96.36,1409.09,Yes
CUST-00284,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49.77,3574.06,No
CUST-00285,Male,0,No,No,35,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,51.0,6028.91,No
CUST-00286,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.07,1846.65,No
CUST-00287,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,45.32,1014.66,No
CUST-00288,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),63.5,7705.21,No
CUST-00289,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,85.36,4999.5,No
CUST-00290,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Electronic check,118.97,,No
CUST-00291,Male,1,Yes,No,32,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,44.72,7510.22,No
CUST-00292,Male,0,Yes,No,58,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,44.74,1637.14,No
CUST-00293,Female,0,Yes,Yes,19,Yes,No,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),58.2,5660.41,No
CUST-00294,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.23,7360.27,No
CUST-00295,Female,1,No,No,52,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.48,5336.1,Yes
CUST-00296,Female,0,No,Yes,0,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.8,77.91,No
CUST-00297,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.48,5593.21,Yes
CUST-00298,Male,1,Yes,No,43,Yes,No,No,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,60.56,4890.38,No
CUST-00299,Female,0,No,No,13,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Mailed check,62.51,4550.06,Yes
CUST-00300,Male,0,No,No,36,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),53.59,2645.27,No
CUST-00301,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),50.17,5394.44,Yes
CUST-00302,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,25.28,159.76,No
CUST-00303,Female,0,No,No,23,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),73.6,4464.79,No
CUST-00304,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.56,2834.9,No
CUST-00305,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),119.14,428.59,No
CUST-00306,Female,1,No,Yes,67,Yes,No,No,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,81.16,2270.12,No
CUST-00307,Female,0,Yes,No,37,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,80.26,7198.38,No
CUST-00308,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Mailed check,55.78,2235.66,Yes
CUST-00309,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,23.87,4069.22,No
CUST-00310,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.64,4868.77,No
CUST-00311,Male,0,No,Yes,35,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,30.81,2482.15,No
CUST-00312,Female,0,No,No,53,Yes,No,No,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.88,4681.35,No
CUST-00313,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,94.92,8217.68,Yes
CUST-00314,Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),28.72,1599.01,Yes
CUST-00315,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,46.32,7674.6,No
CUST-00316,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,101.63,4833.76,No
CUST-00317,Male,0,No,No,60,Yes,No,No,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,116.14,6705.96,No
CUST-00318,Male,0,No,No,5,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.52,5159.75,Yes
CUST-00319,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),58.94,2638.06,No
CUST-00320,Female,1,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,102.38,4949.51,No
